Tempo_ms,Angulo_Real_graus,Alvo_graus
19420,7.75,0.0
19432,7.75,0.0
19444,7.75,0.0
19456,7.75,0.0
19468,7.75,0.0
19508,7.75,0.0
19520,7.75,0.0
19532,7.75,0.0
19544,7.75,0.0
19556,7.75,0.0
19568,7.75,0.0
19580,7.75,0.0
19592,7.75,0.0
19632,7.75,0.0
19644,7.75,0.0
19656,7.75,0.0
19668,7.75,0.0
19680,7.75,0.0
19692,7.75,0.0
19704,7.75,0.0
19716,7.75,0.0
19756,7.75,0.0
19768,7.75,0.0
19780,7.75,0.0
19792,7.75,0.0
19804,7.75,0.0
19816,7.75,0.0
19828,7.75,0.0
19840,7.75,0.0
19880,7.75,0.0
19892,7.75,0.0
19904,7.75,0.0
19916,7.75,0.0
19928,7.75,0.0
19940,7.75,0.0
19952,7.75,0.0
19964,7.75,0.0
20004,7.75,0.0
20016,7.75,0.0
20028,7.75,0.0
20040,7.75,0.0
20052,7.75,0.0
20064,7.75,0.0
20076,7.75,0.0
20088,7.75,0.0
20128,7.75,0.0
20140,7.75,0.0
20152,7.75,0.0
20164,7.75,0.0
20176,7.75,0.0
20188,7.75,0.0
20200,7.75,0.0
20212,7.75,0.0
20252,7.75,0.0
20264,7.75,0.0
20276,7.75,0.0
20288,7.75,0.0
20300,7.75,0.0
20312,7.75,0.0
20324,7.75,0.0
20336,7.75,0.0
20774,10.0,0.0
20786,10.25,0.0
20798,10.5,0.0
20810,10.75,0.0
20822,10.75,0.0
20834,11.0,0.0
20846,11.25,0.0
20858,11.25,0.0
21481,11.5,0.0
21493,11.75,0.0
21505,11.5,0.0
21517,11.75,0.0
21529,11.5,0.0
21541,11.75,0.0
21553,11.75,0.0
21565,11.75,0.0
22521,11.5,0.0
22533,11.5,0.0
22545,11.5,0.0
22557,11.5,0.0
22569,11.5,0.0
22581,11.5,0.0
22593,11.5,0.0
22605,11.5,0.0
23645,11.5,0.0
23657,11.5,0.0
23669,11.5,0.0
23681,11.5,0.0
23693,11.5,0.0
23705,11.5,0.0
23717,11.5,0.0
23729,11.5,0.0
23794,11.5,0.0
23806,11.5,0.0
23818,11.5,0.0
23830,11.5,0.0
23842,11.5,0.0
23854,11.5,0.0
23866,11.5,0.0
23878,11.5,0.0
23943,11.5,0.0
23955,11.5,0.0
23967,11.5,0.0
23979,11.5,0.0
23991,11.5,0.0
24003,11.5,0.0
24015,11.5,0.0
24027,11.5,0.0
24092,11.5,0.0
24104,11.5,0.0
24116,11.5,0.0
24128,11.5,0.0
24140,11.5,0.0
24152,11.5,0.0
