Tempo_ms,Angulo_Real_graus,Alvo_graus
16356,36.5,0.0
16368,36.25,0.0
16408,36.25,0.0
16420,36.25,0.0
16432,36.25,0.0
16444,36.25,0.0
16456,36.25,0.0
16468,36.25,0.0
16480,36.25,0.0
16492,36.25,0.0
16532,36.25,0.0
16544,36.25,0.0
16556,36.25,0.0
16568,36.5,0.0
16580,36.5,0.0
16592,36.25,0.0
16604,36.5,0.0
16616,36.5,0.0
16656,36.5,0.0
16668,36.5,0.0
16680,36.5,0.0
16692,36.5,0.0
16704,36.5,0.0
16716,36.5,0.0
16728,36.5,0.0
16740,36.5,0.0
16780,36.25,0.0
16792,36.25,0.0
16804,36.25,0.0
16816,36.25,0.0
16828,36.25,0.0
16840,36.25,0.0
16852,36.25,0.0
16864,36.0,0.0
16904,36.25,0.0
16916,36.0,0.0
16928,36.0,0.0
16940,36.25,0.0
16952,36.25,0.0
16964,36.0,0.0
16976,36.25,0.0
16988,36.25,0.0
17028,36.25,0.0
17040,36.25,0.0
17052,36.25,0.0
17064,36.25,0.0
17076,36.25,0.0
17088,36.25,0.0
17100,36.5,0.0
17112,36.25,0.0
17152,36.25,0.0
17164,36.5,0.0
17176,36.5,0.0
17188,36.25,0.0
17200,36.5,0.0
17212,36.5,0.0
17224,36.25,0.0
17236,36.25,0.0
17276,36.25,0.0
17288,36.25,0.0
17300,36.25,0.0
17312,36.25,0.0
17324,36.25,0.0
17336,36.0,0.0
17348,36.0,0.0
17360,36.0,0.0
17400,36.0,0.0
17412,35.75,0.0
17424,36.0,0.0
17436,35.75,0.0
17448,35.75,0.0
17460,35.75,0.0
17472,35.75,0.0
17484,35.75,0.0
17524,35.75,0.0
17536,35.75,0.0
17548,36.0,0.0
17560,35.75,0.0
17572,36.0,0.0
17584,36.0,0.0
17596,36.0,0.0
17608,36.0,0.0
17648,36.0,0.0
17660,36.0,0.0
17672,36.0,0.0
17684,36.0,0.0
17696,36.25,0.0
17708,36.0,0.0
17720,36.0,0.0
17732,36.25,0.0
17772,36.25,0.0
17784,36.25,0.0
17796,36.25,0.0
17808,36.25,0.0
17820,36.25,0.0
17832,36.25,0.0
17844,36.25,0.0
17856,36.25,0.0
17896,36.25,0.0
17908,36.25,0.0
17920,36.25,0.0
17932,36.25,0.0
17944,36.25,0.0
17956,36.25,0.0
17968,36.25,0.0
17980,36.25,0.0
18020,36.25,0.0
18032,36.0,0.0
18044,36.0,0.0
18056,36.0,0.0
18068,36.0,0.0
18080,36.0,0.0
18092,36.0,0.0
18104,36.0,0.0
18144,36.0,0.0
18156,36.0,0.0
18168,36.0,0.0
18180,36.0,0.0
18192,36.0,0.0
18204,36.0,0.0
18216,36.0,0.0
18228,36.0,0.0
18268,35.75,0.0
18280,35.75,0.0
18292,35.75,0.0
18304,35.75,0.0
18316,35.75,0.0
18328,35.75,0.0
18340,35.75,0.0
18352,35.75,0.0
18392,35.75,0.0
18404,35.75,0.0
