Tempo_ms,Angulo_Real_graus,Alvo_graus
188084,91.0,0.0
188096,91.0,0.0
188108,91.0,0.0
188148,91.0,0.0
188160,91.0,0.0
188172,91.0,0.0
188184,91.0,0.0
188196,91.0,0.0
188208,91.0,0.0
188220,91.0,0.0
188232,91.0,0.0
188272,91.0,0.0
188284,91.0,0.0
188296,91.0,0.0
188308,91.0,0.0
188320,91.0,0.0
188332,91.0,0.0
188344,91.0,0.0
188356,91.0,0.0
188396,91.0,0.0
188408,90.75,0.0
188420,90.75,0.0
188432,91.0,0.0
188444,90.75,0.0
188456,90.75,0.0
188468,91.0,0.0
188480,90.75,0.0
188520,91.0,0.0
188532,90.75,0.0
188544,90.75,0.0
188556,91.0,0.0
188568,90.75,0.0
188580,90.75,0.0
188592,90.75,0.0
188604,90.75,0.0
188644,90.75,0.0
188656,90.75,0.0
188668,90.75,0.0
188680,90.5,0.0
188692,90.75,0.0
188704,90.5,0.0
188716,90.5,0.0
188728,90.5,0.0
188768,90.25,0.0
188780,90.25,0.0
188792,90.25,0.0
188804,90.0,0.0
188816,90.0,0.0
188828,90.0,0.0
188840,89.75,0.0
188852,90.0,0.0
188892,89.75,0.0
188904,89.75,0.0
188916,89.75,0.0
188928,89.5,0.0
188940,89.5,0.0
188952,89.5,0.0
188964,89.25,0.0
188976,89.25,0.0
189016,89.25,0.0
189028,89.0,0.0
189040,89.25,0.0
189052,89.0,0.0
189064,89.0,0.0
189076,89.25,0.0
189088,89.0,0.0
189100,89.0,0.0
189140,89.0,0.0
189152,89.0,0.0
189164,89.0,0.0
189176,89.0,0.0
189188,89.0,0.0
189200,89.0,0.0
189212,89.25,0.0
189224,89.0,0.0
189264,89.25,0.0
189276,89.0,0.0
189288,89.25,0.0
189300,89.25,0.0
189312,89.25,0.0
189324,89.25,0.0
189336,89.25,0.0
189348,89.25,0.0
189388,89.5,0.0
189400,89.25,0.0
189412,89.25,0.0
189424,89.5,0.0
189436,89.5,0.0
189448,89.25,0.0
189460,89.5,0.0
189472,89.5,0.0
189512,89.75,0.0
189524,89.75,0.0
189536,89.75,0.0
189548,89.75,0.0
189560,89.75,0.0
189572,89.75,0.0
189584,90.0,0.0
189596,90.0,0.0
189636,90.25,0.0
189648,90.25,0.0
189660,90.25,0.0
189672,90.25,0.0
189684,90.75,0.0
