Tempo_ms,Angulo_Real_graus,Alvo_graus
69518,45.5,30.0
69598,40.75,30.0
69678,32.5,30.0
69758,24.25,30.0
69838,19.5,30.0
69918,19.75,30.0
69998,24.5,30.0
70078,31.25,30.0
70158,37.25,30.0
70238,39.75,30.0
70318,38.25,30.0
70398,34.0,30.0
70478,28.75,30.0
70558,24.75,30.0
70638,23.5,30.0
70718,25.25,30.0
70798,29.0,30.0
70878,32.5,30.0
70958,35.0,30.0
71038,35.25,30.0
71118,33.5,30.0
71198,30.75,30.0
71278,28.25,30.0
71358,26.0,30.0
71438,19.0,30.0
71518,14.0,30.0
71598,15.5,30.0
71678,23.5,30.0
71758,34.0,30.0
71838,42.25,30.0
71918,45.25,30.0
71998,42.25,30.0
72078,35.0,30.0
72158,26.5,30.0
72238,20.0,30.0
72318,18.75,30.0
72398,22.75,30.0
72478,29.5,30.0
72558,36.0,30.0
72638,39.75,30.0
72718,39.5,30.0
72798,35.25,30.0
72878,29.75,30.0
72958,25.0,30.0
73038,23.0,30.0
73118,24.25,30.0
73198,28.0,30.0
73278,32.25,30.0
73358,35.5,30.0
73438,36.25,30.0
73518,34.75,30.0
73598,32.0,30.0
73678,29.25,30.0
73758,27.5,30.0
73838,27.75,30.0
73918,29.5,30.0
73998,31.5,30.0
74078,33.0,30.0
74158,33.5,30.0
74238,32.5,30.0
74318,32.25,30.0
74398,40.5,30.0
74478,54.75,30.0
74558,66.0,30.0
74638,64.75,30.0
74718,52.0,30.0
74798,31.75,30.0
74878,11.25,30.0
74958,0.25,30.0
75038,3.25,30.0
75118,17.5,30.0
75198,36.0,30.0
75278,51.0,30.0
75358,57.0,30.0
75438,53.0,30.0
75518,41.0,30.0
75598,25.5,30.0
75678,12.5,30.0
75758,8.0,30.0
75838,13.25,30.0
75918,25.25,30.0
75998,38.0,30.0
76078,46.5,30.0
76158,47.5,30.0
76238,41.75,30.0
76318,31.25,30.0
76398,20.5,30.0
76478,13.75,30.0
76558,14.0,30.0
76638,20.5,30.0
76718,30.0,30.0
76798,38.25,30.0
76878,42.0,30.0
76958,40.5,30.0
77038,34.75,30.0
77118,27.25,30.0
77198,21.25,30.0
77278,19.25,30.0
77358,21.5,30.0
77438,27.25,30.0
77518,33.25,30.0
77598,37.25,30.0
77678,37.5,30.0
77758,34.75,30.0
77838,30.0,30.0
77918,25.75,30.0
77998,23.5,30.0
78078,24.25,30.0
78158,27.0,30.0
78238,30.25,30.0
78318,32.25,30.0
78398,32.75,30.0
78478,31.5,30.0
78558,29.5,30.0
78638,28.0,30.0
78718,27.0,30.0
78798,27.5,30.0
78878,28.5,30.0
78958,29.75,30.0
79038,30.5,30.0
79118,30.5,30.0
79198,30.0,30.0
79278,29.5,30.0
79358,29.25,30.0
79438,29.5,30.0
79518,29.75,30.0
79598,30.0,30.0
79678,30.0,30.0
79758,30.0,30.0
79838,30.0,30.0
79918,29.75,30.0
79998,29.5,30.0
80078,29.5,30.0
80158,29.5,30.0
80238,29.75,30.0
80318,29.75,30.0
80398,29.5,30.0
80478,29.5,30.0
80558,29.5,30.0
80638,29.75,30.0
80718,29.75,30.0
80798,29.5,30.0
80878,29.5,30.0
80958,29.75,30.0
81038,30.0,30.0
81118,30.0,30.0
81198,30.0,30.0
81278,29.75,30.0
81358,29.75,30.0
81438,29.75,30.0
81518,29.75,30.0
81598,29.75,30.0
81678,29.75,30.0
81758,29.75,30.0
81838,29.5,30.0
81918,29.5,30.0
81998,29.5,30.0
82078,29.75,30.0
82158,29.75,30.0
82238,29.75,30.0
82318,29.75,30.0
82398,29.75,30.0
82478,29.75,30.0
82558,29.75,30.0
82638,29.75,30.0
82718,29.5,30.0
82798,29.5,30.0
82878,29.5,30.0
82958,29.5,30.0
83038,29.5,30.0
83118,29.25,30.0
83198,29.25,30.0
83278,29.25,30.0
83358,29.5,30.0
83438,29.5,30.0
83518,29.25,30.0
83598,29.5,30.0
83678,29.5,30.0
83758,29.5,30.0
83838,29.5,30.0
83918,29.5,30.0
83998,29.5,30.0
84078,29.5,30.0
84158,29.5,30.0
84238,29.75,30.0
84318,29.75,30.0
84398,29.75,30.0
84478,29.75,30.0
84558,29.75,30.0
84638,29.75,30.0
84718,29.75,30.0
84798,29.75,30.0
84878,29.75,30.0
84958,29.75,30.0
85038,29.75,30.0
85118,29.75,30.0
85198,29.75,30.0
85278,29.75,30.0
85358,29.75,30.0
85438,29.75,30.0
85518,29.75,30.0
85598,29.75,30.0
85678,29.75,30.0
85758,29.75,30.0
85838,29.75,30.0
85918,29.75,30.0
85998,29.75,30.0
86078,29.75,30.0
86158,29.75,30.0
86238,29.75,30.0
86318,29.75,30.0
86398,29.75,30.0
86478,29.75,30.0
86558,29.75,30.0
86638,30.0,30.0
86718,30.0,30.0
86798,30.0,30.0
86878,30.0,30.0
86958,30.0,30.0
87038,30.0,30.0
87118,30.0,30.0
87198,30.0,30.0
87278,30.0,30.0
87358,30.0,30.0
87438,30.0,30.0
87518,30.0,30.0
87598,30.0,30.0
87678,30.0,30.0
87758,29.75,30.0
87838,29.75,30.0
87918,29.75,30.0
87998,30.0,30.0
88078,30.25,30.0
88158,30.25,30.0
88238,30.25,30.0
88318,30.0,30.0
88398,30.25,30.0
88478,30.25,30.0
88558,30.25,30.0
88638,30.25,30.0
88718,30.25,30.0
88798,30.25,30.0
88878,30.25,30.0
88958,30.0,30.0
89038,30.0,30.0
89118,30.0,30.0
89198,30.0,30.0
89278,30.25,30.0
89358,30.25,30.0
89438,30.25,30.0
89518,30.25,30.0
89598,30.25,30.0
89678,30.25,30.0
89758,30.25,30.0
89838,30.0,30.0
89918,30.25,30.0
89998,30.25,30.0
90078,30.25,30.0
90158,30.25,30.0
90238,30.25,30.0
90318,30.25,30.0
90398,30.25,30.0
90478,30.25,30.0
90558,30.0,30.0
90638,30.0,30.0
90718,30.25,30.0
90798,30.5,30.0
90878,30.5,30.0
90958,30.25,30.0
91038,30.25,30.0
91118,30.5,30.0
91198,30.5,30.0
91278,30.25,30.0
91358,30.0,30.0
91438,30.0,30.0
91518,30.25,30.0
91598,34.5,30.0
91678,51.5,30.0
91758,65.0,30.0
91838,66.0,30.0
91918,54.5,30.0
91998,34.75,30.0
92078,13.5,30.0
92158,0.25,30.0
92238,1.0,30.0
92318,14.25,30.0
92398,33.25,30.0
92478,49.5,30.0
92558,56.75,30.0
92638,53.75,30.0
92718,42.25,30.0
92798,26.5,30.0
92878,13.0,30.0
92958,7.75,30.0
93038,12.5,30.0
93118,24.25,30.0
93198,37.5,30.0
93278,46.5,30.0
93358,48.25,30.0
93438,43.0,30.0
93518,32.75,30.0
93598,21.75,30.0
93678,14.5,30.0
93758,13.75,30.0
93838,19.5,30.0
93918,28.75,30.0
93998,37.25,30.0
94078,41.75,30.0
94158,40.75,30.0
94238,35.25,30.0
94318,27.5,30.0
94398,21.0,30.0
94478,18.5,30.0
94558,20.5,30.0
94638,25.75,30.0
94718,31.75,30.0
94798,35.75,30.0
94878,36.5,30.0
94958,33.75,30.0
95038,29.75,30.0
95118,25.5,30.0
95198,23.5,30.0
95278,24.0,30.0
95358,26.5,30.0
95438,30.0,30.0
95518,32.5,30.0
95598,33.0,30.0
95678,31.5,30.0
95758,28.5,30.0
95838,25.75,30.0
95918,24.5,30.0
95998,25.25,30.0
96078,27.5,30.0
96158,30.0,30.0
96238,31.75,30.0
96318,32.0,30.0
96398,31.25,30.0
96478,29.75,30.0
96558,28.75,30.0
96638,28.0,30.0
96718,28.25,30.0
96798,28.75,30.0
96878,29.5,30.0
96958,29.75,30.0
97038,30.0,30.0
97118,29.5,30.0
97198,29.25,30.0
97278,29.25,30.0
97358,29.25,30.0
97438,29.25,30.0
97518,29.5,30.0
97598,29.5,30.0
97678,29.5,30.0
97758,29.5,30.0
97838,29.25,30.0
97918,29.25,30.0
97998,29.25,30.0
98078,29.5,30.0
98158,29.25,30.0
98238,29.25,30.0
98318,29.25,30.0
98398,29.25,30.0
98478,29.25,30.0
98558,29.25,30.0
98638,29.25,30.0
98718,29.25,30.0
98798,29.25,30.0
98878,29.25,30.0
98958,29.25,30.0
99038,29.25,30.0
99118,29.25,30.0
99198,29.5,30.0
99278,29.5,30.0
99358,29.25,30.0
99438,29.0,30.0
99518,29.0,30.0
99598,29.25,30.0
99678,29.25,30.0
99758,29.25,30.0
99838,29.25,30.0
99918,29.25,30.0
99998,29.25,30.0
100078,29.25,30.0
100158,29.25,30.0
100238,29.25,30.0
100318,29.25,30.0
100398,29.5,30.0
100478,29.25,30.0
100558,29.25,30.0
100638,29.25,30.0
100718,29.0,30.0
100798,29.0,30.0
100878,29.25,30.0
100958,29.25,30.0
101038,29.25,30.0
101118,29.25,30.0
101198,29.25,30.0
101278,29.25,30.0
101358,29.25,30.0
101438,29.25,30.0
101518,29.25,30.0
101598,29.5,30.0
101678,29.25,30.0
101758,29.25,30.0
101838,29.25,30.0
101918,29.25,30.0
101998,29.25,30.0
102078,29.25,30.0
102158,29.5,30.0
102238,29.5,30.0
102318,29.5,30.0
102398,29.25,30.0
102478,29.0,30.0
102558,29.0,30.0
102638,29.25,30.0
102718,28.25,30.0
102798,26.75,30.0
102878,26.25,30.0
102958,26.5,30.0
103038,27.75,30.0
103118,29.25,30.0
103198,30.0,30.0
103278,30.25,30.0
103358,30.0,30.0
103438,29.25,30.0
103518,29.0,30.0
103598,29.0,30.0
103678,29.25,30.0
103758,29.5,30.0
103838,29.5,30.0
103918,29.5,30.0
103998,29.5,30.0
104078,29.25,30.0
104158,29.25,30.0
104238,29.25,30.0
104318,29.25,30.0
104398,29.5,30.0
104478,29.75,30.0
104558,29.75,30.0
104638,29.75,30.0
104718,29.75,30.0
104798,30.0,30.0
104878,30.0,30.0
104958,30.0,30.0
105038,29.75,30.0
105118,29.75,30.0
105198,29.75,30.0
105278,29.75,30.0
105358,30.0,30.0
105438,30.25,30.0
105518,30.0,30.0
